region;nombre_ocupacion;avisos;vacantes;profesional;tecnico_sup;media;basica;sin_info_educacion;completa;parcial;remota;otras;sin_info_modalidad;salario_nacional_25;salario_nacional_75;salario_regional_25;salario_regional_75;anios_exp_nacional;anios_exp_regional
Tarapacá;T_cnicos_de_los_servicios_jur_dicos;9;2,6;;;;;;;;;;;650000;650000;;;1.1;0.0
Tarapacá;T_cnicos_en_ciencias_f_sicas_y_qu_micas;59;1,0;;24;64;;10;76;2;;12;10;755000;850000;;;1.7;0.0
Tarapacá;T_cnicos_en_construcci_n_y_top_grafos;140;1,0;17;47;21;;15;69;;;12;19;1000000;1200000;;;3.2;3.3
Tarapacá;T_cnicos_en_educaci_n_parvularia;9;2,6;;;;;;;;;;;500000;500000;;;0.8;0.0
Tarapacá;T_cnicos_en_electr_nica;9;2,6;;;;;;;;;;;;;;;2.4;0.0
Tarapacá;T_cnicos_en_electricidad;155;1,6;1;46;35;;18;61;2;;7;30;800000;850000;;;2.1;2.2
Tarapacá;T_cnicos_en_ingenier_a_mec_nica;105;1,1;6;59;12;;23;80;;;7;13;900000;950000;;;2.4;2.2
Tarapacá;T_cnicos_y_asistentes_en_contabilidad;48;1,0;4;77;;;19;88;;;;13;750000;850000;;;2.0;0.0
Tarapacá;T_cnicos_y_auxiliares_param_dicos_de_enfermer_a;455;1,0;34;54;;;9;54;6;;19;20;625000;700000;650000;818750;1.3;1.3
Tarapacá;T_cnicos_y_auxiliares_param_dicos_en_odontolog_a;76;1,0;14;85;;;2;70;17;;3;11;600000;600000;;;1.1;0.0
Tarapacá;Trabajadores_de_casa_particular_y_asistentes_dom_sticos;11;1,0;;;;;;;;;;;537500;550000;;;1.4;0.0
Tarapacá;Trabajadores_de_tareas_administrativas_generales;41;1,0;;20;61;;20;80;2;;;17;700000;725000;;;1.2;0.0
Tarapacá;Vendedores_de_comida_al_mostrador;3;1,0;;;;;;;;;;;;;;;0.9;0.0
Tarapacá;Vendedores_por_internet_y_otros_medios_de_comunicaci_n;127;1,3;;11;74;;15;34;42;;;24;800000;900000;;;1.3;0.0
Tarapacá;Vendedores_y_asistentes_de_venta_de_tiendas__almacenes_y_puestos_de_mercado;873;2,7;;30;47;;23;43;24;;1;32;535000;650000;500000;573750;1.1;0.9
Tarapacá;Veterinarios;8;1,0;;;;;;;;;;;1188000;1400000;;;2.0;0.0
Tarapacá;_;9;2,6;;;;;;;;;;;;;;;1.8;0.0
Valparaíso;Abogados;143;1,0;80;16;;;3;73;20;;1;6;1200000;1598000;;;2.4;3.7
Valparaíso;Administrador_de_Sistemas;68;1,7;9;59;15;;18;68;3;;;28;1000000;1200000;;;2.2;0.0
Valparaíso;Agentes_de_aduana;336;1,1;5;67;9;;19;79;2;;7;12;792000;900000;600000;714000;1.7;1.1
Valparaíso;Agentes_de_seguros_y_ejecutivos_de_fondos_de_pensiones;442;1,9;6;16;55;;23;44;9;3;5;39;800000;1000000;745000;925000;1.4;1.4
Valparaíso;Agentes_inmobiliarios;119;1,1;4;43;17;;36;53;19;1;;26;975000;1081250;;;1.9;1.6
Valparaíso;Agentes_responsables_de_adquisiciones;203;1,3;24;49;12;;14;77;1;;;20;1000000;1200000;1025000;1162500;2.2;2.1
Valparaíso;Agricultores_y_trabajadores_calificados_de_huertas__invernaderos__viveros_y_jard;249;1,0;;12;49;6;31;68;17;;0;15;650000;650000;;;1.1;1.4
Valparaíso;Analista_QA;39;1,1;46;18;23;;13;49;3;;3;44;1050000;1325000;;;2.2;0.0
Valparaíso;Analista_de_Sistemas;72;1,0;38;29;10;;24;81;3;7;;10;1122500;1300000;;;2.3;2.0
Valparaíso;Analista_de_Software;68;1,0;25;71;;;4;47;1;;;49;1000000;1200000;;;2.0;2.2
Valparaíso;Analistas_financieros;144;1,0;73;19;;;8;85;1;;1;9;1200000;1500000;1500000;1600000;2.1;2.6
Valparaíso;Arquitecto_Software;2;1,0;;;;;;;;;;;;;;;4.0;0.0
Valparaíso;Arquitectos;68;1,0;53;28;1;;18;81;7;1;;7;1200000;1487500;;;3.2;0.0
Valparaíso;Auxiliares_de_aseo_de_oficinas__hoteles_y_otros_establecimientos;1.999;2,3;;2;63;7;28;48;22;;2;28;525000;550000;;;1.1;1.1
Valparaíso;Auxiliares_y_ayudantes_de_registros_de_contabilidad_y_c_lculo_de_costos;438;1,0;1;41;19;;39;81;6;;1;11;600000;700000;390000;562500;1.5;1.5
Valparaíso;Ayudantes_de_cocina;1.286;1,6;;7;65;4;23;44;19;;1;36;550000;600000;;;1.1;1.1
Valparaíso;B_rmanes;181;1,0;;5;83;;12;61;23;;1;16;580000;600000;;;1.2;1.4
Valparaíso;Bomberos_de_gasolineras;59;1,0;;;100;;36;42;17;;5;36;;;;;1.0;1.4
Valparaíso;Cajeros_de_bancos_y_de_oficinas_de_correo;389;1,7;;14;75;;10;52;20;;3;26;555000;600000;550000;550000;1.0;0.9
Valparaíso;Cajeros_de_comercio;884;1,8;;;95;;4;32;28;0;;38;500000;530000;500000;500000;1.0;1.1
Valparaíso;Carniceros_y_pescaderos;41;1,0;;;93;;7;85;7;;;7;;;;;1.1;0.0
Valparaíso;Carpinteros_de_obra;311;1,0;;1;62;4;33;81;1;;;16;712500;760000;;;1.7;1.9
Valparaíso;Chapistas_y_caldereros;25;1,0;;;;;;;;;;;;;;;1.7;0.0
Valparaíso;Chefs;82;1,0;;80;5;;15;65;5;;;30;1218750;1300000;;;2.5;2.2
Valparaíso;Chief_Technical_Officer;1;1,0;;;;;;;;;;;;;;;2.7;0.0
Valparaíso;Cobradores;137;1,2;6;39;33;;22;79;3;;;18;800000;950000;;;1.7;1.6
Valparaíso;Cocineros;793;1,2;;20;47;;33;57;13;;1;30;600000;650000;;;1.5;1.5
Valparaíso;Cocineros_de_comida_r_pida;248;1,1;;;96;;3;22;74;;;3;;;;;0.9;0.9
Valparaíso;Community_Manager;64;1,3;16;64;2;;19;52;8;9;3;28;1000000;1200000;;;1.7;2.0
Valparaíso;Conductores_de_autom_viles__taxis_y_camionetas;1.200;1,9;;2;92;;5;59;5;;3;32;700000;750000;730500;800000;1.8;1.9
Valparaíso;Conductores_de_buses_y_trolebuses;121;1,0;;;98;;1;86;2;;;12;;;;;1.9;2.5
Valparaíso;Conductores_de_camiones_pesados_y_de_alto_tonelaje;280;1,1;;;99;;1;68;3;;8;21;1006250;1100000;;;2.2;2.3
Valparaíso;Conductores_de_motocicletas;72;1,2;;;99;;1;43;49;;;8;;;;;0.9;0.0
Valparaíso;Contadores;424;1,2;37;36;2;;25;80;1;4;;13;992500;1237500;825000;1150000;2.8;2.6
Valparaíso;Content_Manager;10;1,0;;;;;;;;;;;1200000;1400000;;;2.0;0.0
Valparaíso;Data_Analyst;53;1,7;9;38;30;;23;57;13;;2;28;1000000;1200000;;;1.8;2.3
Valparaíso;Data_Engineer;42;1,0;36;48;;;17;48;;10;2;40;1287500;1843750;;;2.3;0.0
Valparaíso;Data_Scientist;23;1,0;;;;;;;;;;;1200000;1500000;;;2.2;0.0
Valparaíso;Delineantes_y_dibujantes_t_cnicos;124;1,2;8;55;20;;17;63;7;2;4;24;1000000;1120000;;;2.7;2.2
Valparaíso;Desarrollador_Back_End;53;1,2;4;68;19;;9;21;2;6;8;64;900000;1300000;;;2.3;3.6
Valparaíso;Desarrollador_Dise_ador_de_Sistemas;55;1,3;;;;;;;;;;;1675000;1700000;;;2.6;0.0
Valparaíso;Desarrollador_Front_End;23;1,2;;;;;;;;;;;1500000;1668750;;;2.5;0.0
Valparaíso;Desarrollador_Full_Stack;42;1,0;7;45;14;;33;40;10;10;;40;1350000;1800000;;;2.7;3.1
Valparaíso;Desarrollador_de_Software;90;1,2;4;86;;;10;28;1;10;4;57;1300000;1687500;;;2.3;2.0
Valparaíso;Digitadores_de_datos;31;2,6;;13;81;;6;81;3;;;16;600000;600000;;;1.2;0.0
Valparaíso;Directores__gerentes_y_administradores_de_hoteles__restaurantes__comercios_y_otr;460;1,2;3;34;22;;41;75;11;0;;14;750000;850000;712500;900000;2.1;2.0
Valparaíso;Directores__gerentes_y_administradores_de_producci_n_y_operaciones;110;1,0;73;19;;;8;94;;;;5;1587500;1850000;;;3.1;3.7
Valparaíso;Dise_ador_Web;75;1,0;16;44;4;;36;71;5;5;11;7;1000000;1200000;;;2.1;0.0
Valparaíso;Dise_adores_gr_ficos_y_de_multimedia;173;1,1;16;51;6;;27;71;5;7;6;10;487500;800000;;;1.4;1.3
Valparaíso;Dise_adores_y_administradores_de_bases_de_datos;55;1,3;;;;;;;;;;;1500000;1512500;;;1.5;0.0
Valparaíso;Dise_adores_y_decoradores_de_interior;55;1,3;17;17;19;;48;60;12;;;29;700000;750000;;;1.2;0.0
Valparaíso;Ebanistas_y_mueblistas;82;1,0;;1;83;;16;73;1;;;26;800000;805000;;;1.6;1.5
Valparaíso;Educadores_de_p_rvulos;280;1,1;57;25;5;;13;86;6;;;8;650000;700000;;;1.1;1.1
Valparaíso;Ejecutivos_de_pr_stamos_y_cr_ditos;557;1,0;24;40;9;;27;75;8;1;;12;700000;925000;700000;1000000;1.4;1.4
Valparaíso;Electricistas_de_obras;481;1,1;1;26;45;;28;76;3;;;20;760000;800000;;;1.8;1.9
Valparaíso;Empleados_de_agencias_de_viajes;55;1,3;2;29;45;;24;78;11;;2;9;850000;900000;;;1.3;1.6
Valparaíso;Empleados_de_centros_de_llamadas_de_informaciones;162;3,3;;24;70;;6;19;35;1;9;38;650000;700000;;;1.3;1.9
Valparaíso;Empleados_de_informaciones__reclamos_o_sugerencias;276;1,0;0;27;55;;18;39;18;1;;42;675000;750000;;;1.2;1.2
Valparaíso;Empleados_de_servicios_de_transporte;557;1,0;7;33;40;;19;63;7;1;6;23;800000;1000000;762500;925000;1.7;1.9
Valparaíso;Empleados_encargados_del_control_de_abastecimiento_e_inventario;1.999;2,3;;22;59;0;18;52;11;0;;35;600000;700000;600000;650000;1.3;1.4
Valparaíso;Empleados_y_asistentes_de_recursos_humanos;404;1,1;5;69;7;1;20;76;4;;4;14;555000;700000;587500;625000;1.5;1.4
Valparaíso;Enfermeros_profesionales;460;1,2;48;34;8;;10;57;14;;13;17;1100000;1437500;1000000;1200000;1.7;1.8
Valparaíso;Especialistas_en_ciberseguridad;26;2,5;;;;;;;;;;;1437500;1800000;;;2.4;0.0
Valparaíso;Especialistas_en_formaci_n_del_personal;143;1,0;15;59;2;;25;23;68;3;;4;700000;725000;;;2.2;2.3
Valparaíso;Especialistas_en_m_todos_pedag_gicos;272;1,8;65;19;6;;10;82;12;1;;3;893125;1050000;1000000;1100000;2.0;2.3
Valparaíso;Especialistas_en_pol_ticas_y_servicios_de_personal;279;1,0;37;44;;1;19;77;3;;3;16;981250;1200000;1000000;1093750;2.3;2.1
Valparaíso;Especialistas_y_asesores_de_gesti_n;252;1,1;59;20;2;;19;71;4;;7;16;1068750;1450000;1100000;1200000;2.4;2.8
Valparaíso;Garzones_de_mesa;438;1,0;;4;74;1;20;58;25;;2;15;700000;700000;;;1.2;1.1
Valparaíso;Gasf_ter_e_instaladores_de_tuber_as;89;1,0;;1;95;;2;59;19;;1;21;750000;750000;;;1.9;2.2
Valparaíso;Guardias_de_seguridad;2.129;1,4;;8;80;;10;53;6;;8;34;600000;650000;600000;650000;1.1;1.2
Valparaíso;Impresores;5;1,0;;;;;;;;;;;;;;;1.4;0.0
Valparaíso;Ingeniero_Devops;5;1,0;;;;;;;;;;;1875000;2000000;;;3.0;0.0
Valparaíso;Ingeniero_QA;14;1,0;;;;;;;;;;;1693750;1800000;;;3.4;0.0
Valparaíso;Ingeniero_de_Software;31;1,0;19;74;;;6;26;;6;;68;1250000;1450000;;;2.6;0.0
Valparaíso;Ingenieros_civiles__ingenieros_en_construcci_n_y_constructores_civiles;1.528;1,0;48;30;1;;22;78;1;;4;15;1450000;1825000;1425000;1743750;4.3;4.8
Valparaíso;Ingenieros_el_ctricos;162;3,3;47;38;;;15;72;3;;7;17;1500000;1800000;1250000;1325000;4.0;3.9
Valparaíso;Ingenieros_industriales_y_de_producci_n;389;1,7;63;23;3;;12;68;2;;4;23;1200000;1537500;1250000;1375000;2.9;3.6
Valparaíso;Ingenieros_mec_nicos;121;1,0;30;49;3;;18;68;1;;;28;1500000;1743750;;;3.7;4.1
Valparaíso;Ingenieros_medioambientales;206;1,0;53;25;8;;14;71;3;;4;21;1312500;1500000;1450000;1452500;3.4;3.5
Valparaíso;Ingenieros_qu_micos;203;1,3;23;66;;;10;57;2;;13;25;900000;1000000;1150000;1152500;2.1;2.0
Valparaíso;Ingenieros_y_t_cnicos_en_prevenci_n_de_riesgos__inspectores_de_la_salud__y_otros;1.564;1,2;31;48;1;;20;68;4;;5;22;1000000;1200000;950000;1200000;2.4;2.5
Valparaíso;Instaladores_y_reparadores_en_tecnolog_a_de_la_informaci_n_y_las_comunicaciones;311;1,0;;23;50;;27;75;1;;;22;700000;762500;;;1.4;1.5
Valparaíso;Jefe_de_Proyecto_TI;81;1,1;26;62;;;12;38;5;7;;49;1525000;1950000;;;3.0;2.6
Valparaíso;Kinesi_logos;118;1,0;51;33;;;16;47;35;;6;11;1000000;1050000;;;1.5;1.4
Valparaíso;Limpiadores_de_veh_culos;131;1,0;;1;81;4;15;81;9;;1;9;550000;550000;;;0.8;0.9
Valparaíso;Marketing_Manager;68;1,0;7;46;1;;46;21;;;;79;1350000;1800000;;;1.8;1.9
Valparaíso;Mec_nicos_de_instalaciones_de_refrigeraci_n_y_aire_acondicionado;119;1,1;4;25;34;;36;55;6;;5;34;900000;956250;;;2.3;2.5
Valparaíso;Mec_nicos_y_ajustadores_electricistas;423;1,4;;39;39;;22;52;8;;5;35;900000;981250;;;2.0;1.7
Valparaíso;Mec_nicos_y_reparadores_de_veh_culos_de_motor__m_quinas_agr_colas_e_industriales;424;1,2;2;54;22;;22;73;1;;5;22;700000;800000;650000;700000;1.9;1.9
Valparaíso;Mensajeros__estafetas__maleteros_y_repartidores_de_folletos_y_diarios_a_domicili;159;1,0;;4;86;;8;74;11;;1;14;600000;610000;;;1.2;1.1
Valparaíso;Montadores_de_estructuras_met_licas;243;10,2;;6;84;;10;74;1;;;23;830000;850000;;;1.7;1.8
Valparaíso;Obreros_de_carga_y_empacadores_manuales;667;2,5;;0;94;;6;46;9;;2;42;575000;600000;;;1.1;1.0
Valparaíso;Obreros_de_explotaciones_agr_colas;279;1,2;;17;37;1;43;92;3;;;4;728750;750000;;;1.1;1.1
Valparaíso;Obreros_de_la_construcci_n_de_edificios;252;1,0;;1;34;5;60;92;0;;;8;;;;;1.0;1.0
Valparaíso;Operadores_de_autoelevadoras_y_montacargas;617;1,1;;2;93;;4;55;3;;5;38;666500;708000;650000;650000;1.4;1.5
Valparaíso;Operadores_de_instalaciones_de_procesamiento_de_la_madera;57;1,0;;4;75;;21;67;18;;;16;;;;;1.5;0.9
Valparaíso;Operadores_de_m_quinas_de_coser;55;1,3;;8;71;;20;67;22;;;10;750000;812500;;;1.5;0.0
Valparaíso;Operadores_de_m_quinas_de_embalaje__embotellamiento_y_etiquetado;125;1,2;;1;92;;7;71;1;;7;21;600000;650000;;;1.1;1.0
Valparaíso;Operadores_de_m_quinas_de_movimiento_de_tierras__gr_as_y_aparatos_elevadores;435;1,0;;5;88;;4;75;3;;6;16;800000;885250;850000;850000;1.9;2.0
Valparaíso;Operadores_de_m_quinas_para_elaborar_alimentos__bebidas_y_cigarrillos;85;1,0;;5;80;;15;74;5;;;20;608000;624000;;;1.1;1.1
Valparaíso;Operadores_de_m_quinas_para_fabricar_productos_de_material_pl_stico;80;1,0;;7;81;;12;52;3;;5;40;650000;700000;;;1.3;1.8
Valparaíso;Panaderos__pasteleros_y_confiteros;206;1,0;;13;52;;35;79;9;;;12;600000;650000;;;1.4;1.7
Valparaíso;Periodistas;70;1,0;71;16;1;;11;67;16;3;14;11;900000;1100000;;;1.8;0.0
Valparaíso;Profesionales_de_la_publicidad_y_la_comercializaci_n;404;1,1;42;32;3;;24;74;4;3;4;14;850000;1300000;850000;1012750;1.6;1.6
Valparaíso;Profesionales_de_ventas_t_cnicas_y_m_dicas;55;1,3;;;;;;;;;;;1450000;1500000;;;2.0;0.0
Valparaíso;Profesionales_del_trabajo_social;321;1,1;49;38;;;12;82;9;1;;6;788750;800000;700000;700000;1.8;1.7
Valparaíso;Profesionales_en_redes_de_computadores;50;1,4;50;34;4;;12;72;2;10;;16;1412500;1500000;;;2.4;0.0
Valparaíso;Profesores_de_educaci_n_b_sica_y_media;584;20,1;67;19;1;;14;60;34;;;3;600000;600000;600000;600000;1.6;1.6
Valparaíso;Profesores_de_la_educaci_n_superior;90;1,2;83;2;;;14;50;49;;1;14;1450000;1750000;;;2.8;2.4
Valparaíso;Programadores_de_aplicaciones;25;1,0;;;;;;;;;;;1800000;2000000;;;2.8;0.0
Valparaíso;Promotores_de_tiendas;1.200;1,9;;6;90;;4;20;37;;2;41;523750;600000;600000;600000;1.0;1.0
Valparaíso;Psic_logos;667;2,5;56;25;3;;16;64;25;1;4;6;950000;1055875;875000;900000;1.7;1.7
Valparaíso;Qu_micos_farmac_uticos;514;1,4;45;27;5;;23;61;13;;12;15;1300000;1700000;1600000;1750000;0.7;0.5
Valparaíso;Recepcionistas__funciones_generales_;188;1,0;;9;74;;16;52;31;;4;13;550000;600000;;;1.3;1.5
Valparaíso;Recepcionistas_de_hoteles;324;1,2;1;27;50;;23;65;28;;;7;650000;700000;;;1.4;1.2
Valparaíso;Reguladores_y_operarios_de_m_quinas_herramientas;118;1,1;;18;64;;17;69;;;2;29;850000;850000;;;1.9;1.7
Valparaíso;Reponedores_de_estanter_as;4.240;3,5;;0;64;7;29;13;39;;1;47;500000;510000;500000;500000;1.0;1.0
Valparaíso;Representantes_comerciales;2.286;1,6;8;22;49;;21;68;5;;2;24;900000;1150000;962500;1000000;1.8;1.5
Valparaíso;Secretarios_administrativos_y_ejecutivos;702;1,0;5;36;29;;30;75;6;;2;16;640750;717500;667500;702500;1.5;1.7
Valparaíso;Secretarios_generales;89;1,0;;10;26;;63;87;6;;;8;;;;;1.3;1.3
Valparaíso;Secretarios_m_dicos;193;1,1;;21;52;;26;66;2;;;31;576250;647500;;;1.2;1.3
Valparaíso;Sin_clasificaci_n;55;1,3;16;24;35;2;23;63;10;1;4;22;800000;1200000;900000;1200000;1.7;1.8
Valparaíso;Soldadores_y_oxicortadores;343;1,0;;6;84;;10;57;1;;9;32;900000;900000;;;2.1;2.0
Valparaíso;Supervisores_de_industrias_manufactureras;53;1,1;9;68;8;;15;79;;;15;6;1200000;1300000;;;2.5;0.0
Valparaíso;Supervisores_de_locales_comerciales__tiendas_y_almacenes;481;1,1;0;27;39;0;34;63;7;;5;26;735000;850000;787500;887500;1.7;1.7
Valparaíso;Supervisores_de_oficina;2;1,0;;;;;;;;;;;;;;;0.0;0.0
Valparaíso;T_cnicos_TI_en_asistencia_al_usuario;310;1,1;8;68;10;;14;56;5;;8;29;700000;850000;550000;600000;1.7;1.6
Valparaíso;T_cnicos_agropecuarios__incluyendo_acu_colas_;55;1,3;;;;;;;;;;;;;;;1.8;0.0
Valparaíso;T_cnicos_de_los_servicios_jur_dicos;55;1,3;;;;;;;;;;;650000;650000;;;1.1;0.0
Valparaíso;T_cnicos_en_ciencias_f_sicas_y_qu_micas;129;2,4;10;47;20;;23;62;10;;12;17;755000;850000;725000;775000;1.7;1.6
Valparaíso;T_cnicos_en_construcci_n_y_top_grafos;134;1,1;15;60;14;;11;74;9;;4;13;1000000;1200000;;;3.2;2.8
Valparaíso;T_cnicos_en_educaci_n_parvularia;239;1,1;4;63;9;;24;92;3;;;4;500000;500000;;;0.8;1.0
Valparaíso;T_cnicos_en_electr_nica;55;1,3;;;;;;;;;;;;;;;2.4;0.0
Valparaíso;T_cnicos_en_electricidad;378;1,2;2;44;29;;25;62;1;;6;30;800000;850000;800000;875000;2.1;2.2
Valparaíso;T_cnicos_en_ingenier_a_mec_nica;129;1,0;2;60;21;;16;49;1;;15;36;900000;950000;;;2.4;2.7
Valparaíso;T_cnicos_y_asistentes_en_contabilidad;193;1,0;5;63;7;;25;81;3;;1;13;750000;850000;;;2.0;2.2
Valparaíso;T_cnicos_y_auxiliares_param_dicos_de_enfermer_a;1.904;1,2;22;63;7;;8;52;9;;13;27;625000;700000;587500;687500;1.3;1.4
Valparaíso;T_cnicos_y_auxiliares_param_dicos_en_odontolog_a;243;1,0;17;77;;;6;69;22;;1;8;600000;600000;;;1.1;0.0
Valparaíso;Trabajadores_de_casa_particular_y_asistentes_dom_sticos;137;1,2;;1;66;3;28;81;11;;4;4;537500;550000;;;1.4;1.3
Valparaíso;Trabajadores_de_tareas_administrativas_generales;80;1,0;;13;59;;29;83;8;;3;8;700000;725000;;;1.2;1.2
Valparaíso;Vendedores_de_comida_al_mostrador;166;1,0;;2;90;;7;69;24;;;6;;;;;0.9;1.0
Valparaíso;Vendedores_por_internet_y_otros_medios_de_comunicaci_n;617;1,1;;5;81;;14;50;17;0;;32;800000;900000;;;1.3;1.3
Valparaíso;Vendedores_y_asistentes_de_venta_de_tiendas__almacenes_y_puestos_de_mercado;4.240;3,5;;19;61;;20;36;26;0;;36;535000;650000;550000;618750;1.1;1.1
Valparaíso;Veterinarios;120;1,2;43;45;;;12;53;13;;15;19;1188000;1400000;;;2.0;2.0
Valparaíso;_;55;1,3;;;;;;;;;;;;;;;2.7;0.0
Ñuble;Abogados;25;1,0;;;;;;;;;;;1200000;1598000;;;2.4;0.0
Ñuble;Administrador_de_Sistemas;13;4,0;;;;;;;;;;;1000000;1200000;;;2.2;0.0
Ñuble;Agentes_de_aduana;12;1,0;;;;;;;;;;;792000;900000;;;1.7;0.0
Ñuble;Agentes_de_seguros_y_ejecutivos_de_fondos_de_pensiones;80;6,8;;5;78;;15;64;8;4;;24;800000;1000000;;;1.4;0.0
Ñuble;Agentes_inmobiliarios;19;1,0;;;;;;;;;;;975000;1081250;;;1.9;0.0
Ñuble;Agentes_responsables_de_adquisiciones;27;1,0;;;;;;;;;;;1000000;1200000;;;2.2;0.0
Ñuble;Agricultores_y_trabajadores_calificados_de_huertas__invernaderos__viveros_y_jard;63;1,7;;2;48;13;35;66;21;;;13;650000;650000;;;1.1;1.0
Ñuble;Analista_QA;10;1,0;;;;;;;;;;;1050000;1325000;;;2.2;0.0
Ñuble;Analista_de_Sistemas;5;1,0;;;;;;;;;;;1122500;1300000;;;2.3;0.0
Ñuble;Analista_de_Software;3;1,0;;;;;;;;;;;1000000;1200000;;;2.0;0.0
Ñuble;Analistas_financieros;16;1,0;;;;;;;;;;;1200000;1500000;;;2.1;0.0
Ñuble;Arquitecto_TI;1;1,0;;;;;;;;;;;2375000;2750000;;;3.6;0.0
Ñuble;Arquitectos;8;1,0;;;;;;;;;;;1200000;1487500;;;3.2;0.0
Ñuble;Auxiliares_de_aseo_de_oficinas__hoteles_y_otros_establecimientos;664;2,0;;2;51;17;30;52;19;;5;23;525000;550000;;;1.1;0.9
Ñuble;Auxiliares_y_ayudantes_de_registros_de_contabilidad_y_c_lculo_de_costos;70;1,0;;58;11;2;29;86;3;;;9;600000;700000;;;1.5;1.1
Ñuble;Ayudantes_de_cocina;218;1,0;;14;53;;33;61;19;;0;19;550000;600000;;;1.1;1.0
Ñuble;B_rmanes;61;1,1;;5;75;;20;67;7;;;27;580000;600000;;;1.2;0.0
Ñuble;Bomberos_de_gasolineras;50;1,0;;;88;;12;44;12;;;44;;;;;1.0;0.9
Ñuble;Cajeros_de_bancos_y_de_oficinas_de_correo;65;1,2;;15;74;;11;57;15;;6;22;555000;600000;;;1.0;0.0
Ñuble;Cajeros_de_comercio;146;1,1;;;97;;2;47;19;;3;32;500000;530000;;;1.0;1.0
Ñuble;Carniceros_y_pescaderos;11;1,0;;;;;;;;;;;;;;;1.1;0.0
Ñuble;Carpinteros_de_obra;92;1,0;;2;37;14;47;80;;;;20;712500;760000;;;1.7;1.8
Ñuble;Chapistas_y_caldereros;5;1,0;;;;;;;;;;;;;;;1.7;0.0
Ñuble;Chefs;17;1,0;;;;;;;;;;;1218750;1300000;;;2.5;0.0
Ñuble;Cobradores;10;1,0;;;;;;;;;;;800000;950000;;;1.7;0.0
Ñuble;Cocineros;91;1,2;;40;34;3;23;60;26;;3;10;600000;650000;;;1.5;1.4
Ñuble;Cocineros_de_comida_r_pida;37;1,1;;;97;;3;33;61;;;6;;;;;0.9;0.0
Ñuble;Community_Manager;7;1,0;;;;;;;;;;;1000000;1200000;;;1.7;0.0
Ñuble;Conductores_de_autom_viles__taxis_y_camionetas;200;1,0;;;97;;1;72;7;;1;20;700000;750000;;;1.8;1.7
Ñuble;Conductores_de_buses_y_trolebuses;28;1,0;;;;;;;;;;;;;;;1.9;0.0
Ñuble;Conductores_de_camiones_pesados_y_de_alto_tonelaje;58;1,0;;;93;;7;78;2;;;17;1006250;1100000;;;2.2;2.3
Ñuble;Conductores_de_motocicletas;17;1,0;;;;;;;;;;;;;;;0.9;0.0
Ñuble;Contadores;51;1,0;35;31;2;;31;90;4;;;6;992500;1237500;;;2.8;0.0
Ñuble;Data_Analyst;10;1,0;;;;;;;;;;;1000000;1200000;;;1.8;0.0
Ñuble;Data_Engineer;1;1,0;;;;;;;;;;;1287500;1843750;;;2.3;0.0
Ñuble;Delineantes_y_dibujantes_t_cnicos;11;1,0;;;;;;;;;;;1000000;1120000;;;2.7;0.0
Ñuble;Desarrollador_Back_End;4;1,0;;;;;;;;;;;900000;1300000;;;2.3;0.0
Ñuble;Desarrollador_Front_End;2;1,0;;;;;;;;;;;1500000;1668750;;;2.5;0.0
Ñuble;Desarrollador_Full_Stack;5;1,0;;;;;;;;;;;1350000;1800000;;;2.7;0.0
Ñuble;Desarrollador_de_Software;5;3,0;;;;;;;;;;;1300000;1687500;;;2.3;0.0
Ñuble;Digitadores_de_datos;9;1,0;;;;;;;;;;;600000;600000;;;1.2;0.0
Ñuble;Directores__gerentes_y_administradores_de_hoteles__restaurantes__comercios_y_otr;108;1,0;6;37;10;;47;85;1;;;13;750000;850000;;;2.1;2.1
Ñuble;Directores__gerentes_y_administradores_de_producci_n_y_operaciones;38;1,0;78;11;;;11;89;5;;;5;1587500;1850000;;;3.1;0.0
Ñuble;Dise_ador_Web;11;1,0;;;;;;;;;;;1000000;1200000;;;2.1;0.0
Ñuble;Dise_adores_gr_ficos_y_de_multimedia;16;1,0;;;;;;;;;;;487500;800000;;;1.4;0.0
Ñuble;Dise_adores_y_administradores_de_bases_de_datos;11;1,0;;;;;;;;;;;1500000;1512500;;;1.5;0.0
Ñuble;Dise_adores_y_decoradores_de_interior;33;1,0;3;50;25;;22;63;;;;38;700000;750000;;;1.2;0.0
Ñuble;Ebanistas_y_mueblistas;30;1,0;;;;;;;;;;;800000;805000;;;1.6;0.0
Ñuble;Educadores_de_p_rvulos;36;1,0;31;49;6;;14;63;23;;;14;650000;700000;;;1.1;0.0
Ñuble;Ejecutivos_de_pr_stamos_y_cr_ditos;83;1,0;40;20;14;;27;77;7;;4;12;700000;925000;;;1.4;0.8
Ñuble;Electricistas_de_obras;108;1,0;;30;38;2;31;81;;;;19;760000;800000;;;1.8;1.2
Ñuble;Empleados_de_agencias_de_viajes;9;1,0;;;;;;;;;;;850000;900000;;;1.3;0.0
Ñuble;Empleados_de_centros_de_llamadas_de_informaciones;6;1,0;;;;;;;;;;;650000;700000;;;1.3;0.0
Ñuble;Empleados_de_informaciones__reclamos_o_sugerencias;81;1,5;1;42;31;;26;36;7;;;57;675000;750000;;;1.2;1.0
Ñuble;Empleados_de_servicios_de_transporte;51;1,0;10;39;27;;24;61;10;;14;16;800000;1000000;;;1.7;0.0
